product_tmpl_id.bigcommerce_product_id,Product Code/SKU,Part Number,Brand Name,Current Stock Level,Product Condition
23772,41792,5W10OHM,S+T,700,New
23773,41793,EEG.1B.307.CLL,LEMO USA,588,New
23774,41794,GREENLED.1 LEADS,20979,700,New
57615,41795,XX15343-630,Unbranded,700,New
3314,41796,SN74LS161AD,TEXAS INTRUMENTS,701,New
78184,41797,MC74LS374N,MOTOROLA,0,New
70017,41798,HN482764G-4,HITACHI,705,New
23775,41799,AD11/763,ANALOG DEVICE,709,New
5984,41800,YM7109C-F,22820,710,New
89110,41801,MC1489N,SIGNER,0,New
20625,41802,MC145403DW,MOTOROLA,711,New
95906,41803,SN74HC00D,TEXAS INTRUMENTS,712,New
77705,41804,MC74LS123N,MOTOROLA,0,New
92636,41805,74LS74,TEXAS INTRUMENTS,712,New
19296,41806,MBR1035,International Rectifier(IR),0,New
12622,41807,IDT74FCT240SO,INTEGRATED DEVICE TECHNOLOGY,717,New
87225,41808,74HCTLS08N,sam,0,New
92637,41809,74LS74,TEXAS INTRUMENTS,0,New
93943,41810,SN74ALS08D,TEXAS INTRUMENTS,722,New
74018,41811,M74LS74AP,MITUBISHI,724,New
95164,41812,SN74F00D,TEXAS INTRUMENTS,725,New
81840,41813,74S04N,NSC,0,New
80219,41814,UPD41256C-12,NEC/TOKIN,725,New
23779,41815,C05340,S+T,0,New
23365,41816,MCM6709AJ-10,MOTOROLA,727,New
23780,41817,SN74AS645NT,TEXAS INTRUMENTS,0,New
91965,41818,M74LS125AM1,ST Microelectronics,728,New
95324,41819,SN74F11D,TEXAS INTRUMENTS,730,New
81612,41820,74F00,NSC,0,New
60503,41821,MSM41256-15,21483,730,New
69392,41822,HM50256P-12,HITACHI,730,New
18939,41823,SN74BCT241DW,TEXAS INTRUMENTS,730,New
99333,41824,TC4009UBP,TOSHIB,734,New
2367,41825,MC74LS158D,MOTOROLA,735,New
95260,41826,SN74F08D,TEXAS INTRUMENTS,738,New
97742,41827,SN74LS74AD,TEXAS INTRUMENTS,740,New
78079,41828,MC74LS273DW,MOTOROLA,740,New
23781,41829,5365,FUJITSU,690,New
95406,41830,SN74F138D,TEXAS INTRUMENTS,742,New
74300,41831,74LS373,MOTOROLA,0,New
74325,41832,74LS85,MOTOROLA,0,New
96078,41833,SN74HC14D,TEXAS INTRUMENTS,750,New
94209,41834,SN74ALS240A,TEXAS INTRUMENTS,750,New
23782,41835,PE68460B7,PULSE JACK,750,New
91408,41836,9400,SILICO,751,New
98887,41837,TMS4256-15NL,TEXAS INTRUMENTS,751,New
20078,41838,SN74F573DW,22454,752,New
5287,41839,MC74LS00D,MOTOROLA,753,New
23572,41840,JANTX2N2907A,RAYTHEON,753,New
87797,41841,KS74HCTLS02N,sam,754,New
94440,41842,SN74ALS541DW,TEXAS INTRUMENTS,756,New
88368,41843,74F245D,SIGNER,756,New
90138,41844,PC74F521N,SIGNER,0,New
74232,41845,74LS08,MOTOROLA,758,New
18151,41846,SN74ALS05D,TEXAS INTRUMENTS,760,New
76757,41847,MC74F32D,MOTOROLA,760,New
19700,41848,M74HCT573M1,ST Microelectronics,760,New
15389,41849,SN74F574D,TEXAS INTRUMENTS,760,New
18185,41850,IDT74FCT823ASO,INTEGRATED DEVICE TECHNOLOGY,763,New
23785,41851,MT5C2568DJ-20L,MT,763,New
6029,41852,MC74LS155D,MOTOROLA,764,New
86586,41853,PC74HCT153D,PHILIPS,765,New
96979,41854,SN74LS158D,TEXAS INTRUMENTS,768,New
94910,41855,SN74AS374DW,TEXAS INTRUMENTS,768,New
23786,41856,3607,FUJITSU,775,New
7507,41857,MM74LS26M,NSC,770,New
17715,41858,16V8B-15LJ,Lattic,770,New
57616,41859,2G332K,Unbranded,770,New
19825,41860,SRM2A256SLTM,22169,773,New
15535,41861,CD74ACT646M,HARRIS,775,New
97283,41862,SN74LS273D,TEXAS INTRUMENTS,776,New
95118,41863,SN74BCT374DW,TEXAS INTRUMENTS,778,New
23787,41864,TLC542IFN,TEXAS INTRUMENTS,780,New
23788,41865,EDR2D1A0500,20228,0,New
82481,41866,DM74ACT245M,NSC,782,New
81739,41867,74F374,NSC,0,New
87226,41868,74HCTLS08N,sam,786,New
76196,41869,MC74F00D,MOTOROLA,789,New
69708,41870,HM62256LP-10,HITACHI,731,New
93944,41871,SN74ALS08D,TEXAS INTRUMENTS,795,New
88549,41872,74LS139,SIGNER,0,New
22408,41873,20V8H-15PC/4,ADVANCED MICRO DEVICES,790,New
79166,41874,SN74LS374N,MOTOROLA,0,New
78180,41875,MC74LS374DW,MOTOROLA,800,New
96454,41876,SN74HCT244DW,TEXAS INTRUMENTS,800,New
23789,41877,HEL-5744,T.D.K.,800,New
98936,41878,TMS4416-12NL,TEXAS INTRUMENTS,800,New
68582,41879,CD74ACT244M,HARRIS,800,New
23791,41880,JAN1N4454,S+T,800,New
23792,41881,PEB2001,PULSE JACK,800,New
57617,41882,IBM6136725,Unbranded,800,New
97284,41883,SN74LS273D,TEXAS INTRUMENTS,800,New
23793,41884,6000,SUN MICRO SYSTEMS,800,New
77268,41885,MC74HC32D,MOTOROLA,805,New
7442,41886,MC74HC541DW,MOTOROLA,807,New
23794,41887,MC74LS378D,MOTOROLA,813,New
18887,41888,M74LS244,ST Microelectronics,813,New
5932,41889,DM74AC32M,NSC,815,New
96641,41890,SN74LS08D,TEXAS INTRUMENTS,815,New
96255,41891,SN74HC32D,TEXAS INTRUMENTS,816,New
23214,41892,74LM339,TEXAS INTRUMENTS,0,New
7556,41893,SN74S51D,TEXAS INTRUMENTS,818,New
23795,41894,KDA0476PL-50,sam,820,New
96472,41895,SN74HCT245DW,TEXAS INTRUMENTS,824,New
23796,41896,C05323,S+T,827,New
94210,41897,SN74ALS240A,TEXAS INTRUMENTS,828,New
23797,41898,74HCTLS86N,22855,828,New
94891,41899,SN74AS373DW,TEXAS INTRUMENTS,828,New
17933,41900,VL82C003QC1,VLC,830,New
97212,41901,SN74LS245N,TEXAS INTRUMENTS,830,New
95198,41902,SN74F02D,TEXAS INTRUMENTS,831,New
81706,41903,74F244,NSC,0,New
94892,41904,SN74AS373DW,TEXAS INTRUMENTS,837,New
63610,41905,AM2764A-4DC,ADVANCED MICRO DEVICES,840,New
93846,41906,SN74ALS00AD,TEXAS INTRUMENTS,843,New
23799,41907,IDT74FCT823ATSO,INTEGRATED DEVICE TECHNOLOGY,850,New
23800,41908,CN01,BERG ELECTRONICS,0,New
98218,41909,SN75188N,TEXAS INTRUMENTS,0,New
21688,41910,SN74AS580D,TEXAS INTRUMENTS,850,New
96499,41911,SN74HCT373D,TEXAS INTRUMENTS,850,New
20195,41912,74F32N,SIGNER,0,New
23801,41913,SI32P541B-CH,SILICO,853,New
15666,41914,MCM6290J20,MOTOROLA,853,New
93945,41915,SN74ALS08D,TEXAS INTRUMENTS,854,New
13096,41916,MCM6265CP-15,MOTOROLA,854,New
23802,41917,UPC311C,NEC/TOKIN,0,New
101706,41918,W24257S-70L,WIN,858,New
18871,41919,M5M5256BRV-70L,MITUBISHI,859,New
95165,41920,SN74F00D,TEXAS INTRUMENTS,861,New
90300,41921,PC74F657N,SIGNER,861,New
23803,41922,D8P03L,HARRIS,862,New
87353,41923,KM41256AP-12,sam,863,New
19384,41924,SN74HCT574D,TEXAS INTRUMENTS,869,New
94374,41925,SN74ALS373D,TEXAS INTRUMENTS,869,New
94734,41926,SN74AS10D,TEXAS INTRUMENTS,870,New
95946,41927,SN74HC04D,TEXAS INTRUMENTS,870,New
23804,41928,SN74ALS00N,TEXAS INTRUMENTS,0,New
59499,41929,IM6402IJL,20738,871,New
23806,41930,M5M51008AVP,MITUBISHI,875,New
23807,41931,3310,19970,875,New
68372,41932,74LS245D,GS,876,New
94407,41933,SN74ALS520DW,TEXAS INTRUMENTS,878,New
57618,41934,.1J250M,Unbranded,880,New
97743,41935,SN74LS74AD,TEXAS INTRUMENTS,882,New
95261,41936,SN74F08D,TEXAS INTRUMENTS,885,New
70193,41937,IDT74FCT374ASO,INTEGRATED DEVICE TECHNOLOGY,885,New
69316,41938,HD74LS32P,HITACHI,889,New
76197,41939,MC74F00D,MOTOROLA,890,New
96894,41940,SN74LS14D,TEXAS INTRUMENTS,890,New
78001,41941,MC74LS240DW,MOTOROLA,890,New
99589,41942,TC51256T-10,TOSHIB,895,New
23810,41943,SN74TID139N,TEXAS INTRUMENTS,880,New
23811,41944,PE96166,PULSE JACK,895,New
70226,41945,IDT74FCT573ASO,INTEGRATED DEVICE TECHNOLOGY,896,New
94375,41946,SN74ALS373D,TEXAS INTRUMENTS,897,New
95725,41947,SN74F32D,TEXAS INTRUMENTS,898,New
2074,41948,PC74HCT04T,PHILIPS,900,New
93629,41949,SN74367AN,TEXAS INTRUMENTS,0,New
15141,41950,AJT15,SHAWMUT stock,810,New
23814,41951,M02681J,KSE,900,New
23815,41952,74F841,NSC,900,New
95227,41953,SN74F04D,TEXAS INTRUMENTS,902,New
23816,41954,74ALS580,TEXAS INTRUMENTS,0,New
5710,41955,PC74HCT125T,PHILIPS,912,New
23817,41956,CS93C46P,20017,0,New
96256,41957,SN74HC32D,TEXAS INTRUMENTS,915,New
81639,41958,74F08,NSC,919,New
74213,41959,74LS00,MOTOROLA,920,New
5566,41960,SN74F125D,TEXAS INTRUMENTS,0,New
23818,41961,75451B,TEXAS INTRUMENTS,0,New
23819,41962,ALS245ADW,3,925,New
95228,41963,SN74F04D,TEXAS INTRUMENTS,927,New
70860,41964,D2732A,Intel - Intel,927,New
92496,41965,74AS00,TEXAS INTRUMENTS,0,New
79224,41966,TL082,MOTOROLA,930,New
97449,41967,SN74LS373D,TEXAS INTRUMENTS,930,New
77190,41968,MC74HC244ADW,MOTOROLA,940,New
70876,41969,D2732A-4,Intel - Intel,940,New
95726,41970,SN74F32D,TEXAS INTRUMENTS,941,New
23821,41971,39299246,MOLEX,0,New
94817,41972,SN74AS244DW,TEXAS INTRUMENTS,950,New
95797,41973,SN74F521DW,TEXAS INTRUMENTS,950,New
23822,41974,330UF35VÃŒÃ„Ã¥Ã¸ÃŒÃ¢Ã¥Ã€ÃŒÃ¢Ã¥?20%,22796,0,New
23823,41975,ZJY-2P,T.D.K.,950,New
77103,41976,MC74HC14AD,MOTOROLA,955,New
96165,41977,SN74HC244DW,TEXAS INTRUMENTS,956,New
76875,41978,MC74F543DW,MOTOROLA,960,New
88690,41979,74LS74AN,SIGNER,960,New
73442,41980,M5M4256L-12,MITUBISHI,990,New
77968,41981,MC74LS196D,MOTOROLA,966,New
60854,41982,CXK58257M-12,218,970,New
81707,41983,74F244,NSC,0,New
64472,41984,MC74F245N,ADVANCED MICRO DEVICES,972,New
23825,41985,75442BP,TEXAS INTRUMENTS,0,New
23826,41986,DS1669S-50,DS,980,New
18973,41987,SN74S09D,TEXAS INTRUMENTS,980,New
59208,41988,HY53C464LS-80,20662,980,New
23827,41989,TMS27C128JL,Burr-Brown,980,New
23828,41990,WD42C22AJU10-02,WEST,981,New
91694,41991,LM311N,ST Microelectronics,0,New
96166,41992,SN74HC244DW,TEXAS INTRUMENTS,983,New
23829,41993,TC518129AFWL-10,TOSHIB,985,New
88281,41994,74F11N,SIGNER,0,New
69701,41995,HM62256LFP-15T,HITACHI,989,New
95907,41996,SN74HC00D,TEXAS INTRUMENTS,990,New
74008,41997,M74LS244P,MITUBISHI,990,New
13258,41998,MC9L05A,MOTOROLA,999,New
88514,41999,74F74N,SIGNER,0,New
57619,42000,1150,Unbranded,1000,New
23831,42001,C05030,S+T,0,New
23832,42002,C05358,S+T,0,New
23833,42003,BB5028,21648,930,New
19376,42004,MC74LS398D,MOTOROLA,1000,New
23834,42005,FREQ4.000,SUN MICRO SYSTEMS,1000,New
23835,42006,NCM21ZSU104M50N,NICHIRON,1000,New
23836,42007,CRCW0603,VISHEY,1000,New
23837,42008,30-0019-006,A/S,1000,New
21351,42009,104J400,S+T,1000,New
23838,42010,33202XCPQ,S+T,1000,New
23839,42011,42C22-075,WIN,1000,New
23840,42012,"4000,000 KHz",21994,1000,New
92149,42013,TCECT301-1.0,ST Microelectronics,1000,New
88557,42014,74LS14N,SIGNER,0,New
23842,42015,IDT74FCT373TPY,INTEGRATED DEVICE TECHNOLOGY,1010,New
23843,42016,1259-10,MT,1010,New
77639,42017,MC74LS08,MOTOROLA,1018,New
23845,42018,PALCE20V8H-15JC/4,ADVANCED MICRO DEVICES,1020,New
86920,42019,46,PULSE JACK,1020,New
16398,42020,GD74HCT245D,GS,1022,New
16793,42021,GD74LS07D,GS,1024,New
21537,42022,7925B1,218,0,New
93522,42023,SN7407N,TEXAS INTRUMENTS,0,New
23846,42024,GAL22V10-20LP,Lattic,990,New
85833,42025,PC74F00D,PHILIPS,1035,New
20630,42026,DM74LS244PC,NSC,0,New
23847,42027,IDT6167SA-20Y,INTEGRATED DEVICE TECHNOLOGY,1039,New
99334,42028,TC4009UBP,TOSHIB,0,New
23848,42029,C05331,S+T,950,New
20926,42030,M74HC240M1,ST Microelectronics,1045,New
62933,42031,473J400,3,1050,New
80627,42032,UPD42832C-12L,NEC/TOKIN,1053,New
97796,42033,SN74S00N,TEXAS INTRUMENTS,0,New
3415,42034,MM74LS04M,NSC,1056,New
23850,42035,CXK77910ATM-10,218,1056,New
22766,42036,MN74LS138PC,NSC,0,New
23851,42037,OE1063SW,22673,1060,New
76260,42038,MC74F04D,MOTOROLA,1064,New
86495,42039,PC74HCT11T,PHILIPS,1064,New
84702,42040,MM74HCT04M,NSC,1070,New
19112,42041,MC74F533D,MOTOROLA,1070,New
89141,42042,N74LS125AN,SIGNER,0,New
20815,42043,SN74HCT32D,TEXAS INTRUMENTS,1078,New
93660,42044,SN7483AN,TEXAS INTRUMENTS,715,New
58681,42045,ATT7C174J-20,19568,1080,New
23853,42046,AM7203A-50JC,ADVANCED MICRO DEVICES,1081,New
23854,42047,98023A,21984,1030,New
23855,42048,8A330,27,1083,New
88536,42049,74LS08N,SIGNER,1084,New
94893,42050,SN74AS373DW,TEXAS INTRUMENTS,1085,New
23856,42051,P0153,PULSE JACK,940,New
23857,42052,PE63922-001,PULSE JACK,1092,New
77526,42053,MC74HCT244ADW,MOTOROLA,1094,New
23858,42054,AM79C30AJC/D,ADVANCED MICRO DEVICES,1095,New
95229,42055,SN74F04D,TEXAS INTRUMENTS,1099,New
93530,42056,SN74107N,TEXAS INTRUMENTS,0,New
12656,42057,74LS85,MOTOROLA,0,New
16177,42058,AM29C676SC,ADVANCED MICRO DEVICES,1100,New
23859,42059,24LC08B,3,1100,New
23860,42060,SN75452N,TEXAS INTRUMENTS,0,New
100434,42061,TC74HC540AP,TOSHIB,0,New
93847,42062,SN74ALS00AD,TEXAS INTRUMENTS,1110,New
96592,42063,SN74LS04D,TEXAS INTRUMENTS,1110,New
23861,42064,13-201-5,HARRIS,1110,New
95908,42065,SN74HC00D,TEXAS INTRUMENTS,1118,New
14892,42066,SN74LS395AN,SIGNER,1119,New
84906,42067,MM74LS125AM,NSC,1125,New
21371,42068,SN74161N,TEXAS INTRUMENTS,0,New
96827,42069,SN74LS138N,TEXAS INTRUMENTS,0,New
23862,42070,PE53434,PULSE JACK,1141,New
76758,42071,MC74F32D,MOTOROLA,1147,New
23863,42072,N85C220C-80,Intel - Intel,1150,New
66396,42073,74LS245,FAIRCHILD,0,New
77088,42074,MC74HC138N,MOTOROLA,0,New
76145,42075,MC74ACT244DW,MOTOROLA,1158,New
74843,42076,MC10H104FN,MOTOROLA,1159,New
92490,42077,74ALS573,TEXAS INTRUMENTS,0,New
95325,42078,SN74F11D,TEXAS INTRUMENTS,1162,New
23865,42079,SRM2B256SLTMT5,68,1165,New
67541,42080,MB81256-12,FUJITSU,1175,New
22500,42081,74ALS74,PHILIPS,0,New
96895,42082,SN74LS14D,TEXAS INTRUMENTS,1180,New
91327,42083,SCN68681C1A44,SIGNER,0,New
95947,42084,SN74HC04D,TEXAS INTRUMENTS,1200,New
23867,42085,SN74LS69DW,TEXAS INTRUMENTS,1200,New
23868,42086,UPD43256AGX-10LL,NEC/TOKIN,0,New
23869,42087,UPD43256AGX-12LLEJA,NEC/TOKIN,0,New
87366,42088,KM41256AP-15,sam,1200,New
23870,42089,GM73V1892H16L,GS,1200,New
23871,42090,039J400,3,1200,New
76759,42091,MC74F32D,MOTOROLA,1202,New
67004,42092,F74F74PC,FAIRCHILD,0,New
57620,42093,VG453-40DC,Unbranded,1206,New
97386,42094,SN74LS32N,TEXAS INTRUMENTS,0,New
14465,42095,SN74F374DW,TEXAS INTRUMENTS,1212,New
68187,42096,MBM2764-30,FUJITSU,1217,New
96455,42097,SN74HCT244DW,TEXAS INTRUMENTS,1220,New
23873,42098,SN74AS804B,TEXAS INTRUMENTS,1223,New
78993,42099,SN74LS04N,MOTOROLA,1143,New
66339,42100,74F543SC,FAIRCHILD,1225,New
95262,42101,SN74F08D,TEXAS INTRUMENTS,1237,New
71425,42102,D8755A,Intel - Intel,1237,New
2172,42103,S38,TEXAS INTRUMENTS,1246,New
23874,42104,SN74LS86A,TEXAS INTRUMENTS,1254,New
69923,42105,HM6789HJP-15,HITACHI,1255,New
15660,42106,DM74LS393M,NSC,1255,New
23875,42107,A-70268-1527,MOLEX,1260,New
95166,42108,SN74F00D,TEXAS INTRUMENTS,1265,New
22644,42109,PI74FCT244TS,PERFORMANCE,1270,New
23876,42110,MC74LS240WM,NSC,1270,New
23877,42111,Z84C0008VEC,275,1275,New
90998,42112,PC74LS32N,SIGNER,0,New
93848,42113,SN74ALS00AD,TEXAS INTRUMENTS,1286,New
12249,42114,M5M5256BVP-1,MITUBISHI,1289,New
22017,42115,205-41-3D5,22700,1293,New
66579,42116,DM74LS04N,FAIRCHILD,0,New
87535,42117,KM41C464P-8,sam,1300,New
22825,42118,M5M5256CRV-5,MITUBISHI,1300,New
23878,42119,320-001,22286,1300,New
59395,42120,PC900V,207,1300,New
96896,42121,SN74LS14D,TEXAS INTRUMENTS,1312,New
77289,42122,MC74HC373ADW,MOTOROLA,1318,New
18160,42123,IDT74FCT521SO,INTEGRATED DEVICE TECHNOLOGY,1320,New
20029,42124,CXK58257M-12,218,1320,New
99432,42125,TC4539BP,TOSHIB,1330,New
23880,42126,74F85,SIGNER,0,New
23881,42127,CC5074,FAIRIT,1330,New
16467,42128,15N,22171,1338,New
23882,42129,PE64488,PULSE JACK,1291,New
12102,42130,SN74LS221D,TEXAS INTRUMENTS,1343,New
94376,42131,SN74ALS373D,TEXAS INTRUMENTS,1349,New
93890,42132,SN74ALS04BD,TEXAS INTRUMENTS,1350,New
91042,42133,PC74LS374N,SIGNER,0,New
23883,42134,MC74F32D,MOT,1354,New
96079,42135,SN74HC14D,TEXAS INTRUMENTS,1357,New
95909,42136,SN74HC00D,TEXAS INTRUMENTS,1358,New
96189,42137,SN74HC245DW,TEXAS INTRUMENTS,1359,New
70178,42138,IDT74FCT245TSO,INTEGRATED DEVICE TECHNOLOGY,1360,New
92638,42139,74LS74,TEXAS INTRUMENTS,0,New
11276,42140,CXK58257ATM-70L,218,1362,New
95727,42141,SN74F32D,TEXAS INTRUMENTS,1363,New
97127,42142,SN74LS240D,TEXAS INTRUMENTS,1365,New
89077,42143,LM358D,SIGNER,0,New
2167,42144,DM74F86M,NSC,1375,New
23884,42145,C05225,S+T,1300,New
23885,42146,MC74HCT574A,MOTOROLA,1378,New
23886,42147,MC74HC374AN,MOTOROLA,1380,New
95230,42148,SN74F04D,TEXAS INTRUMENTS,1385,New
95728,42149,SN74F32D,TEXAS INTRUMENTS,1386,New
76132,42150,MC74ACT240DW,MOTOROLA,1387,New
78080,42151,MC74LS273DW,MOTOROLA,1390,New
23887,42152,74ALS38,TEXAS INTRUMENTS,0,New
95820,42153,SN74F543DW,TEXAS INTRUMENTS,1393,New
66992,42154,F74F657SC,FAIRCHILD,1400,New
96553,42155,SN74LS00D,TEXAS INTRUMENTS,1400,New
23888,42156,F621 (100M),S+T,1400,New
23889,42157,BT5001,S+T,0,New
23890,42158,PC403609Z,21567,1400,New
23891,42159,AJT20,FERRAZ SCHAUMUT,1306,New
23892,42160,7159.09,SUN MICRO SYSTEMS,1400,New
94441,42161,SN74ALS541DW,TEXAS INTRUMENTS,1404,New
66586,42162,DM74LS32N,FAIRCHILD,1407,New
76760,42163,MC74F32D,MOTOROLA,1410,New
93946,42164,SN74ALS08D,TEXAS INTRUMENTS,1411,New
23893,42165,8P03L,HARRIS,1413,New
95741,42166,SN74F373D,TEXAS INTRUMENTS,1414,New
23894,42167,P621,TOSHIB,1420,New
95821,42168,SN74F543DW,TEXAS INTRUMENTS,1425,New
62007,42169,COA1426,22381,1426,New
95326,42170,SN74F11D,TEXAS INTRUMENTS,1429,New
57621,42171,1H224M,Unbranded,1430,New
70194,42172,IDT74FCT374ASO,INTEGRATED DEVICE TECHNOLOGY,1430,New
96275,42173,SN74HC373D,TEXAS INTRUMENTS,0,New
99350,42174,TC4018BP,TOSHIB,1430,New
17730,42175,MCM67B518FN-10,MOTOROLA,1435,New
77350,42176,MC74HC4053DW,MOTOROLA,1435,New
23896,42177,C05343,S+T,0,New
96593,42178,SN74LS04D,TEXAS INTRUMENTS,1460,New
8190,42179,IDT74FCT257ATSO,INTEGRATED DEVICE TECHNOLOGY,1460,New
13331,42180,SN74ALS574BDW,TEXAS INTRUMENTS,1468,New
10950,42181,SN74ABT646D,TEXAS INTRUMENTS,1469,New
94818,42182,SN74AS244DW,TEXAS INTRUMENTS,1470,New
76794,42183,MC74F374DW,MOTOROLA,1470,New
14880,42184,SN74LS32D,TEXAS INTRUMENTS,1487,New
23897,42185,DS1232L,20160,1487,New
84474,42186,MM74HC14M,NSC,1500,New
23898,42187,CC5084,MAGNET,1250,New
23899,42188,MI-5105,Unbranded,1500,New
17668,42189,ALS245AWM,NSC,1500,New
96190,42190,SN74HC245DW,TEXAS INTRUMENTS,1500,New
23900,42191,FREQ35.468,22242,1500,New
23849,42192,473J400,3,1500,New
95231,42193,SN74F04D,TEXAS INTRUMENTS,1504,New
92482,42194,74ALS32,TEXAS INTRUMENTS,1505,New
97450,42195,SN74LS373D,TEXAS INTRUMENTS,1509,New
98123,42196,SN74S74N,TEXAS INTRUMENTS,0,New
97387,42197,SN74LS32N,TEXAS INTRUMENTS,0,New
57622,42198,2D223K,Unbranded,1520,New
94493,42199,SN74ALS640N,TEXAS INTRUMENTS,0,New
67017,42200,F74F74SC,FAIRCHILD,1532,New
60841,42201,CXK58257M-10L,218,1533,New
95167,42202,SN74F00D,TEXAS INTRUMENTS,1541,New
78697,42203,MCM6290J25,MOTOROLA,1542,New
99371,42204,TC4042BP,TOSHIB,1549,New
95971,42205,SN74HC08D,TEXAS INTRUMENTS,1550,New
60750,42206,CXK58256P-10L,218,1584,New
71683,42207,N8259A-2,Intel - Intel,1585,New
72918,42208,GAL20V8A-15LJ,Lattic,1585,New
23902,42209,PE53860,PULSE JACK,1586,New
65987,42210,DS1000M-175,DS,1540,New
23903,42211,TL431C,TEXAS INTRUMENTS,1599,New
58661,42212,250879-1049,19552,1600,New
57623,42213,R1180B39,Unbranded,1600,New
23094,42214,PALCE16V8H-15PC/4,ADVANCED MICRO DEVICES,1600,New
98937,42215,TMS4416-12NL,TEXAS INTRUMENTS,1600,New
87159,42216,683,S+T,1600,New
23905,42217,PCSMU22044-11T,AUGAT,1600,New
73070,42218,MN44256TR-10LL,MATSUSHITA,1605,New
86908,42219,38,PULSE JACK,1612,New
20454,42220,SN74LS08D,TEXAS INTRUMENTS,1618,New
7530,42221,MM74HC00M,NSC,1621,New
61532,42222,CD74HCT573M,21811,1629,New
94323,42223,SN74ALS273DW,TEXAS INTRUMENTS,1630,New
89078,42224,LM358D,SIGNER,1638,New
96167,42225,SN74HC244DW,TEXAS INTRUMENTS,1640,New
76761,42226,MC74F32D,MOTOROLA,1640,New
86907,42227,34,PULSE JACK,1640,New
86909,42228,40,PULSE JACK,1640,New
61293,42229,CD74HC373M,21811,1641,New
23910,42230,C05344,S+T,1650,New
15201,42231,SN74HC08D,TEXAS INTRUMENTS,1660,New
86910,42232,42,PULSE JACK,1660,New
19829,42233,PE53865,PULSE JACK,1668,New
94038,42234,SN74ALS11AD,TEXAS INTRUMENTS,1670,New
94819,42235,SN74AS244DW,TEXAS INTRUMENTS,1670,New
23912,42236,41,PULSE JACK,1670,New
18915,42237,PC74HCT151D,PHILIPS,1684,New
19349,42238,SN75189N,TEXAS INTRUMENTS,0,New
96736,42239,SN74LS125AD,TEXAS INTRUMENTS,1691,New
96168,42240,SN74HC244DW,TEXAS INTRUMENTS,1695,New
95232,42241,SN74F04D,TEXAS INTRUMENTS,1699,New
23913,42242,2N3906RLRA,MOTOROLA,1700,New
1799,42243,CD74HCT574M,21811,1700,New
101123,42244,332,Unbranded,1700,New
86911,42245,43,PULSE JACK,1700,New
23916,42246,022J400,3,1700,New
94922,42247,SN74AS573ADW,TEXAS INTRUMENTS,1701,New
23917,42248,AM29C863ASC,ADVANCED MICRO DEVICES,1703,New
59603,42249,M74ALS245FPN,21029,1704,New
94039,42250,SN74ALS11AD,TEXAS INTRUMENTS,1713,New
23918,42251,AV9194-19CW20,19597,1715,New
23919,42252,PC74F174T,PHILIPS,1716,New
21242,42253,V53C8256HP45,VISHEY,1720,New
77835,42254,MC74LS14D,MOTOROLA,1721,New
2008,42255,MM74LS14M,NSC,1721,New
68583,42256,CD74ACT244M,HARRIS,1728,New
23920,42257,UPD43256AGX-12L-EKA,NEC/TOKIN,0,New
15142,42258,AS7C256-15JC,ALL,1733,New
86902,42259,103,PULSE JACK,1733,New
12689,42260,74HCTLS373,sam,1740,New
23922,42261,12674-501,SILICO,1741,New
5645,42262,CD74HCT4066M,HARRIS,1765,New
94894,42263,SN74AS373DW,TEXAS INTRUMENTS,1765,New
77723,42264,MC74LS125AD,MOTOROLA,1768,New
8859,42265,DM74AS1034AM,NSC,1771,New
5914,42266,ATT7C174J-20,19568,1792,New
94442,42267,SN74ALS541DW,TEXAS INTRUMENTS,0,New
23923,42268,CC5086,FAIRIT,1928,New
23924,42269,SN74ALS655A-1,TEXAS INTRUMENTS,1800,New
87875,42270,91033,SCIENT,1800,New
23926,42271,EM2400108,20269,1800,New
57624,42272,TSH0173AT,Unbranded,1800,New
23927,42273,N85C220-66,Intel - Intel,1807,New
23901,42274,SN74ALS640N,TEXAS INTRUMENTS,0,New
96594,42275,SN74LS04D,TEXAS INTRUMENTS,1813,New
95263,42276,SN74F08D,TEXAS INTRUMENTS,1819,New
87122,42277,104,S+T,1820,New
86913,42278,45,PULSE JACK,1830,New
95168,42279,SN74F00D,TEXAS INTRUMENTS,1843,New
19492,42280,TC160G11AT-1018,TOSHIB,1867,New
23929,42281,MCM6290J23,MOTOROLA,1881,New
74220,42282,74LS04,MOTOROLA,0,New
23930,42283,STG1700J-13Z,ST Microelectronics,1892,New
23931,42284,33,PULSE JACK,1900,New
23932,42285,C05359,S+T,1900,New
23933,42286,330UF35V20%,22796,1900,New
95169,42287,SN74F00D,TEXAS INTRUMENTS,1905,New
66448,42288,74S04,FAIRCHILD,0,New
23934,42289,UPD43256AGX-12LLEKA,NEC/TOKIN,0,New
23475,42290,S08K07,MOTOROLA,1931,New
64473,42291,MC74F245N,ADVANCED MICRO DEVICES,1936,New
3013,42292,W24257S-70L,WIN,1958,New
16880,42293,SN74AS240,TEXAS INTRUMENTS,1968,New
23935,42294,SI32P541-CH,SILICO,1972,New
23242,42295,C05329,S+T,1800,New
23936,42296,GAL22V10B-15LP,Lattic,1978,New
19698,42297,SN74AS574D,TEXAS INTRUMENTS,1987,New
95264,42298,SN74F08D,TEXAS INTRUMENTS,1995,New
7269,42299,IDT74FCT244TSO,INTEGRATED DEVICE TECHNOLOGY,2000,New
